id,nset1,nset2,nset3,nset4,nset5,nset6,nset7,nset8,nset9,nset10,nset11,nset12,mset1,mset2,mset3,mset4,mset5,mset6,mset7,mset8,mset9,mset10,mset11,mset12,TotAmt,TotTrans
10978,0,0.375,0,0,0,0,0.5,0,0,0.125,0,0,0,0.425,0,0,0,0,0.33,0,0,0.246,0,0,295198.58,8
10981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,409220,10
10982,0,0.226,0.035,0.026,0.035,0.174,0.07,0,0,0.339,0,0.052,0,0.116,0.033,0.024,0.023,0.155,0.053,0,0,0.441,0,0.096,3399887.82,115
10985,0,0.692,0,0.231,0.077,0,0,0,0,0,0,0,0,0.876,0,0.003,0.122,0,0,0,0,0,0,0,301229.95,13
10991,0,0,0,0.308,0,0,0,0.192,0,0.231,0,0,0,0,0,0.187,0,0,0,0.083,0,0.376,0,0,647917.73,26
11030,0.008,0.484,0.049,0.066,0.18,0.074,0.074,0.008,0,0.008,0,0.008,0.013,0.466,0.05,0.082,0.137,0.055,0.073,0.004,0,0.024,0,0.01,1124634.61,122
11033,0.375,0,0,0.125,0,0,0.125,0,0,0,0,0.125,0.232,0,0,0.009,0,0,0,0,0,0,0,0.346,117744.73,8
11057,0.034,0.051,0.068,0,0.068,0.017,0.288,0,0.017,0,0.17,0,0.021,0.012,0.036,0,0.076,0.002,0.138,0,0.001,0,0.444,0,4749126.86,59
11069,0,0,0,0.667,0,0.067,0.067,0,0.067,0,0,0,0,0,0,0.391,0,0.002,0.037,0,0.083,0,0,0,2233695.18,15
11070,0,0,0.889,0,0,0,0,0,0,0,0,0,0,0,0.953,0,0,0,0,0,0,0,0,0,1580454.26,9
11072,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,24809.98,6
11086,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.716,0,0,0,0,0,0,464570.52,15
11108,0,0.931,0,0,0,0.069,0,0,0,0,0,0,0,0.935,0,0,0,0.065,0,0,0,0,0,0,237714.64,29
11109,0.143,0.571,0.143,0,0,0,0,0,0,0,0,0,0.798,0.179,0.011,0,0,0,0,0,0,0,0,0,264611.05,7
11121,0,0.033,0.233,0.467,0.1,0.067,0.033,0,0,0,0,0,0,0.001,0.694,0.231,0.008,0.051,0.004,0,0,0,0,0,415596.95,30
11136,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.074,0,0,0,0,0,0.926,0,0,13007.72,10
11162,0,0,0,0.25,0,0,0.083,0,0,0,0,0,0,0,0,0.029,0,0,0.087,0,0,0,0,0,297110,12
11177,0,0.661,0.034,0,0.017,0.119,0.136,0.017,0,0,0,0,0,0.394,0.028,0,0.008,0.066,0.417,0.041,0,0,0,0,2988305.74,59
11191,0,0.025,0,0.275,0,0.275,0,0,0,0,0,0.05,0,0.008,0,0.405,0,0.163,0,0,0,0,0,0.048,1095518.94,40
11194,0,0,0.067,0.8,0,0,0.067,0,0,0,0,0.067,0,0,0.027,0.643,0,0,0.276,0,0,0,0,0.054,684054.15,15
11198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89466,6
11209,0,0.571,0,0.143,0.143,0.029,0.029,0.029,0,0,0,0,0,0.723,0,0.099,0.12,0.018,0.009,0.006,0,0,0,0,830495.71,35
11212,0,0,0,0.478,0,0,0,0,0,0.522,0,0,0,0,0,0.164,0,0,0,0,0,0.836,0,0,88560.98,23
11230,0,0.04,0.2,0.16,0,0,0,0,0,0.6,0,0,0,0.092,0.392,0.351,0,0,0,0,0,0.166,0,0,500480.13,25
11250,0,0.242,0,0.403,0,0.032,0.081,0.048,0,0.097,0,0,0,0.238,0,0.189,0,0.043,0.162,0.05,0,0.069,0,0,880154.89,62
11266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,246420,12
11267,0,0,0.333,0.167,0,0,0.167,0.167,0,0,0,0,0,0,0.553,0.004,0,0,0.25,0.01,0,0,0,0,40135.75,6
11268,0,0.222,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,145809.23,9
11273,0,0.432,0.358,0,0.011,0.011,0.011,0.053,0,0.116,0.011,0,0,0.308,0.117,0,0.004,0.003,0.003,0.019,0,0.086,0.458,0,2825990.81,95
11279,0,0.857,0,0,0,0,0,0,0,0,0,0.143,0,0.559,0,0,0,0,0,0,0,0,0,0.441,233459.27,14
11284,0,0.235,0,0.353,0.059,0.059,0.059,0,0,0,0,0,0,0.515,0,0.153,0.039,0.062,0,0,0,0,0,0,475163.62,17
11326,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.887,0,0,0,0,0,0,0.113,0,0,154309.61,8
11333,0,0,0,0.167,0.333,0,0,0,0,0,0,0,0,0,0,0.001,0.233,0,0,0,0,0,0,0,109416.4,6
11345,0.077,0,0.154,0.539,0.154,0,0,0.077,0,0,0,0,0.069,0,0.508,0.244,0.123,0,0,0.056,0,0,0,0,165458.08,13
11347,0,0,0,0.857,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,162699.73,7
11354,0,0.044,0,0.826,0,0,0.044,0.044,0.044,0,0,0,0,0.019,0,0.837,0,0,0.131,0.011,0.001,0,0,0,926503.31,23
11356,0,0.059,0.529,0.235,0.059,0,0,0,0,0,0,0.059,0,0.048,0.748,0.008,0.059,0,0,0,0,0,0,0.039,252145.38,17
11365,0,0.091,0.273,0.091,0.091,0.273,0,0,0,0,0,0,0,0.128,0.068,0.02,0.147,0.544,0,0,0,0,0,0,869826.34,11
11387,0,0.25,0.45,0.1,0,0,0,0,0,0,0,0,0,0.257,0.118,0.01,0,0,0,0,0,0,0,0,722916.36,20
11391,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,2020657.69,6
11401,0,0,0.479,0.493,0.014,0,0.014,0,0,0,0,0,0,0,0.579,0.402,0.009,0,0.009,0,0,0,0,0,1627607.8,71
11406,0,0.2,0,0,0.067,0,0.333,0.133,0,0,0,0,0,0.23,0,0,0.113,0,0.609,0.079,0,0,0,0,241116.05,15
11413,0,0,0,0.426,0,0,0.234,0,0,0.234,0,0,0,0,0,0.09,0,0,0.012,0,0,0.384,0,0,252732.57,47
11420,0.029,0,0,0.324,0,0,0.029,0,0.029,0,0.059,0,0.276,0,0,0.001,0,0,0.008,0,0.001,0,0.092,0,1267513.44,34
11444,0.008,0.121,0.54,0.008,0.048,0.097,0.008,0,0,0,0,0.008,0.011,0.109,0.57,0.003,0.072,0.042,0.003,0,0,0,0,0.001,2877710.52,124
11445,0.333,0,0.333,0.167,0,0,0,0,0.167,0,0,0,0.167,0,0.183,0.643,0,0,0,0,0.008,0,0,0,495788.9,6
11453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3972.69,7
11482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24061.1,33
11509,0,0.455,0.182,0,0,0,0.091,0,0,0,0,0,0,0.324,0.186,0,0,0,0.049,0,0,0,0,0,258381.73,11
11530,0,0.25,0,0.1,0.25,0.05,0.05,0.2,0,0,0,0,0,0.151,0,0.184,0.298,0.085,0.026,0.044,0,0,0,0,355582.58,20
11531,0,0,0,0,0,0,0,0.244,0,0.711,0.044,0,0,0,0,0,0,0,0,0.084,0,0.048,0.868,0,3681193.64,45
11534,0,0.5,0,0.417,0,0,0,0.083,0,0,0,0,0,0.976,0,0.003,0,0,0,0.021,0,0,0,0,389077.57,12
11545,0.167,0.083,0,0.25,0.333,0,0,0.083,0,0,0,0,0.05,0.001,0,0.002,0.528,0,0,0.156,0,0,0,0,189492.17,12
11546,0,0.091,0,0.273,0.091,0,0,0,0.546,0,0,0,0,0.033,0,0.002,0.058,0,0,0,0.908,0,0,0,252124.66,11
11591,0,0.235,0,0.765,0,0,0,0,0,0,0,0,0,0.113,0,0.887,0,0,0,0,0,0,0,0,427811.76,17
11594,0,0.051,0.102,0.245,0.102,0.02,0.01,0,0,0,0,0,0,0.039,0.055,0.14,0.029,0.012,0.007,0,0,0,0,0,3910441.2,98
11599,0,0,0.091,0.333,0.212,0.061,0.061,0,0,0,0.152,0,0,0,0.016,0.108,0.095,0.028,0.086,0,0,0,0.605,0,2484144.48,33
11610,0.075,0.15,0.05,0,0.05,0.075,0.05,0,0,0.225,0,0,0.078,0.143,0.056,0,0.055,0.12,0.07,0,0,0.278,0,0,1058677.3,40
11619,0,0.154,0.039,0.462,0.154,0,0,0.039,0,0,0,0,0,0.144,0.052,0.003,0.284,0,0,0.037,0,0,0,0,1065305.48,26
11645,0,0,0,0.514,0,0,0,0,0,0.487,0,0,0,0,0,0.643,0,0,0,0,0,0.357,0,0,811269.77,37
11692,0,0.136,0.5,0.091,0.227,0,0,0.046,0,0,0,0,0,0.151,0.592,0.035,0.173,0,0,0.049,0,0,0,0,495816.28,22
11693,0.077,0.154,0.154,0,0.192,0,0.115,0.039,0.077,0,0,0,0.032,0.359,0.242,0,0.238,0,0.06,0.026,0.022,0,0,0,653036.68,26
11694,0,0.4,0,0,0.533,0,0,0,0,0,0,0,0,0.65,0,0,0.11,0,0,0,0,0,0,0,138407.75,15
11718,0.083,0.497,0.076,0.083,0,0.124,0,0,0.062,0.076,0,0,0.009,0.416,0.016,0.015,0,0.413,0,0,0.122,0.01,0,0,3697996.82,145
11730,0.01,0.031,0.367,0,0,0,0.041,0.051,0.357,0,0,0,0.001,0.055,0.424,0,0,0,0.069,0.072,0.093,0,0,0,4116464.6,98
11743,0,0.7,0,0,0,0.033,0,0.033,0.033,0,0,0,0,0.539,0,0,0,0.036,0,0.008,0.005,0,0,0,832035.28,30
11753,0,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0.516,0,0,0,0,0,0,0,84101,7
11754,0,0.415,0.108,0.215,0,0.123,0.015,0,0,0,0,0.015,0,0.442,0.106,0.159,0,0.146,0.015,0,0,0,0,0.02,1928209.12,65
11757,0,0.364,0,0,0.182,0.091,0.182,0.182,0,0,0,0,0,0.257,0,0,0.233,0.133,0.114,0.263,0,0,0,0,218261.89,11
11773,0,0,0.564,0.026,0.103,0.026,0,0,0,0.282,0,0,0,0,0.768,0.016,0.108,0.026,0,0,0,0.082,0,0,1702251.6,39
11776,0,0,0.02,0.059,0.039,0,0.02,0,0,0.804,0,0,0,0,0.035,0.416,0.09,0,0.003,0,0,0.355,0,0,582264.93,51
11778,0,0,0.056,0.556,0,0,0,0.111,0,0,0,0,0,0,0.043,0.017,0,0,0,0.063,0,0,0,0,478384.84,18
11784,0,0,0.154,0,0,0,0,0,0,0.846,0,0,0,0,0.447,0,0,0,0,0,0,0.553,0,0,63476.46,13
11794,0,0.462,0.077,0,0.385,0,0,0,0,0,0,0,0,0.683,0.034,0,0.283,0,0,0,0,0,0,0,545555.75,13
11843,0,0.347,0.082,0.122,0.041,0,0.02,0,0.02,0.061,0,0,0,0.512,0.103,0.049,0.036,0,0.01,0,0.051,0.059,0,0,1090425.15,49
11854,0,0.08,0.2,0.04,0,0,0.08,0,0,0.44,0,0,0,0.065,0.1,0.041,0,0,0.283,0,0,0.015,0,0,1199452.68,25
11863,0,0,0,0.208,0.042,0,0.083,0,0,0.167,0,0,0,0,0,0.002,0.043,0,0.013,0,0,0.048,0,0,778894.03,24
11875,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,222994.56,6
11884,0,0.588,0.177,0.118,0,0,0.118,0,0,0,0,0,0,0.633,0.09,0.182,0,0,0.096,0,0,0,0,0,267256.92,17
11894,0,0.483,0.379,0.138,0,0,0,0,0,0,0,0,0,0.503,0.446,0.052,0,0,0,0,0,0,0,0,372522.29,29
11895,0,0,0,0.615,0,0,0,0.231,0,0,0,0.077,0,0,0,0.405,0,0,0,0.259,0,0,0,0.108,150548.56,13
11903,0,0,0,0,0.143,0.429,0.429,0,0,0,0,0,0,0,0,0,0.089,0.194,0.718,0,0,0,0,0,167248.88,7
11904,0.013,0.146,0.342,0.133,0.032,0.057,0.019,0.051,0.013,0.12,0,0,0.002,0.114,0.35,0.01,0.013,0.031,0.001,0.02,0.003,0.336,0,0,4885929.55,158
11909,0,0.076,0.151,0.189,0,0,0.019,0,0,0.226,0,0.094,0,0.03,0.118,0.166,0,0,0.007,0,0,0.023,0,0.272,3829978.41,53
11937,0,0,0,0,0.133,0,0,0,0,0.733,0,0,0,0,0,0,0.478,0,0,0,0,0.137,0,0,47135.41,15
11964,0.063,0,0.188,0,0.375,0,0,0.25,0,0,0,0,0.045,0,0.199,0,0.409,0,0,0.219,0,0,0,0,279510.58,16
11988,0,0.095,0,0.857,0,0,0,0.048,0,0,0,0,0,0.051,0,0.941,0,0,0,0.008,0,0,0,0,392742.79,21
12002,0,0,0,0,0.111,0,0.222,0,0,0.556,0,0.111,0,0,0,0,0.196,0,0.148,0,0,0.219,0,0.438,80265.95,9
12005,0,0,0,0.18,0.213,0,0.123,0.107,0.016,0.279,0,0,0,0,0,0.174,0.185,0,0.004,0.074,0.036,0.291,0,0,890985.53,122
12022,0,0.182,0,0.364,0,0,0,0,0,0.455,0,0,0,0.047,0,0.843,0,0,0,0,0,0.11,0,0,168970.49,11
12025,0.063,0.333,0.229,0.021,0.25,0.021,0.021,0.021,0,0,0,0,0.017,0.142,0.535,0.126,0.039,0.001,0.004,0.123,0,0,0,0,879723.84,48
12030,0.053,0.132,0,0.158,0.158,0.079,0.184,0,0,0.158,0,0,0.016,0.214,0,0.084,0.112,0.062,0.356,0,0,0.081,0,0,2803341.26,38
12044,0.333,0.167,0.046,0.197,0,0,0,0.015,0,0,0,0,0.738,0.061,0.03,0.007,0,0,0,0.001,0,0,0,0,5717957.06,66
12045,0.182,0,0,0.091,0.091,0,0,0.091,0,0,0,0,0.26,0,0,0.001,0.045,0,0,0.188,0,0,0,0,247192.93,11
12047,0.009,0.282,0,0.164,0.009,0,0.055,0.018,0,0.427,0.018,0,0.027,0.127,0,0.415,0.016,0,0.039,0.017,0,0.146,0.197,0,2166559.05,110
12050,0.015,0,0,0.154,0.046,0.554,0.031,0.077,0,0,0,0,0.004,0,0,0,0.043,0.816,0.094,0.019,0,0,0,0,3288667.3,65
12066,0,0.206,0.088,0,0,0.029,0,0.059,0,0,0,0,0,0.027,0.208,0,0,0.001,0,0.002,0,0,0,0,372631.44,34
12073,0,0,0,0.667,0.111,0,0,0.111,0,0,0,0,0,0,0,0.003,0.266,0,0,0.009,0,0,0,0,139034.53,9
12084,0,0,0,0.5,0.167,0,0,0,0,0,0,0.208,0,0,0,0.638,0.012,0,0,0,0,0,0,0.144,1083626.77,24
12090,0,0.125,0.229,0.083,0.042,0.354,0,0.083,0,0,0,0,0,0.064,0.625,0,0,0.189,0,0.001,0,0,0,0,3222341.1,48
12177,0,0.12,0.12,0.24,0,0,0.04,0,0,0.2,0,0,0,0.081,0.298,0.005,0,0,0.026,0,0,0.289,0,0,302022.12,25
12187,0,0.351,0.123,0.175,0.088,0.07,0.053,0.053,0.018,0,0,0,0,0.222,0.126,0.405,0.053,0.019,0.036,0.038,0.014,0,0,0,1097942.81,57
12194,0.333,0,0,0,0,0,0,0.111,0.111,0,0,0,0.03,0,0,0,0,0,0,0,0.002,0,0,0,1485205.53,9
12199,0,0.633,0,0.133,0,0.067,0,0,0,0.067,0,0.033,0,0.667,0,0.105,0,0.072,0,0,0,0.051,0,0.053,360182.42,30
12201,0,0,0,0.955,0,0,0,0.046,0,0,0,0,0,0,0,0.931,0,0,0,0.069,0,0,0,0,13370.32,22
12211,0,0.482,0.143,0,0,0,0.018,0.036,0,0.089,0,0.018,0,0.281,0.189,0,0,0,0.007,0.095,0,0.125,0,0.007,2855454.65,56
12212,0,0.714,0,0,0.143,0,0,0.143,0,0,0,0,0,0.908,0,0,0.037,0,0,0.056,0,0,0,0,230726.45,7
12213,0,0.067,0,0.6,0.067,0,0,0,0,0,0,0,0,0.02,0,0.045,0.184,0,0,0,0,0,0,0,158685.23,15
12224,0,0.364,0.061,0,0.182,0,0.061,0,0,0.121,0,0,0,0.463,0.083,0,0.127,0,0.18,0,0,0.039,0,0,754166.93,33
12251,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110572.65,8
12278,0.011,0.463,0.19,0.105,0,0.042,0.021,0,0.032,0.095,0.032,0.011,0.004,0.171,0.06,0.129,0,0.014,0.007,0,0.085,0.028,0.501,0.003,2224004.51,95
12287,0,0.051,0.439,0.204,0,0.02,0,0,0,0.245,0,0.02,0,0.003,0.095,0.039,0,0.002,0,0,0,0.063,0,0.792,23755155.51,98
12290,0.1,0,0.05,0.05,0.05,0.05,0.1,0,0,0,0.2,0,0.001,0,0.019,0.012,0.033,0.007,0.005,0,0,0,0.709,0,3005534.05,20
12302,0.027,0.333,0.189,0.18,0.027,0.027,0,0.027,0,0,0,0,0.026,0.264,0.263,0.299,0.01,0.009,0,0.015,0,0,0,0,1674362.48,111
12319,0.008,0.062,0.357,0.256,0.101,0.031,0.016,0,0.008,0.016,0,0,0.001,0.022,0.314,0.319,0.01,0.1,0.012,0,0,0.07,0,0,8399714.84,129
12321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,218021.02,54
12323,0,0,0,0,0.375,0,0,0,0,0.5,0,0,0,0,0,0,0.66,0,0,0,0,0.184,0,0,507233,16
12324,0,0.32,0.36,0,0.04,0,0.12,0,0,0,0,0,0,0.461,0.355,0,0.015,0,0.086,0,0,0,0,0,1137569.81,25
12336,0,0,0.348,0,0,0.217,0,0,0,0,0,0,0,0,0.386,0,0,0.419,0,0,0,0,0,0,119017.53,23
12353,0,0.222,0,0,0,0,0,0,0,0.333,0,0,0,0.057,0,0,0,0,0,0,0,0.827,0,0,800351.81,9
12362,0,0,0,0.25,0,0,0,0.375,0,0,0,0.25,0,0,0,0.008,0,0,0,0.227,0,0,0,0.466,43339.21,8
12370,0,0,0,0,0,0,0,0,0,0.857,0.143,0,0,0,0,0,0,0,0,0,0,0.203,0.798,0,321864.11,7
12391,0,0.081,0.027,0.351,0,0.487,0,0.027,0,0,0,0,0,0.01,0.01,0.017,0,0.936,0,0.02,0,0,0,0,3345397.55,37
12403,0,0,0,0.111,0.111,0.556,0,0.222,0,0,0,0,0,0,0,0.067,0.041,0.773,0,0.119,0,0,0,0,531909.78,9
12420,0,0.189,0.027,0.284,0,0.068,0,0,0.041,0.243,0,0.054,0,0.131,0.036,0.447,0,0.072,0,0,0.073,0.124,0,0.048,1024403.83,74
12426,0,0.5,0,0,0.333,0,0,0,0,0,0,0,0,0.637,0,0,0.216,0,0,0,0,0,0,0,115692.34,6
12439,0,0,0,0,0.231,0,0.077,0.077,0,0.615,0,0,0,0,0,0,0.258,0,0.089,0.075,0,0.578,0,0,242204.96,13
12443,0,0,0,0.375,0,0,0,0,0,0.625,0,0,0,0,0,0.926,0,0,0,0,0,0.074,0,0,236800.74,8
12445,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,378612.12,9
12457,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0.11,0.89,0,0,0,0,0,0,0,0,0,168415.12,15
12477,0,0.436,0.128,0.077,0.026,0.103,0,0,0,0.077,0,0.026,0,0.406,0.203,0.073,0.015,0.228,0,0,0,0.017,0,0.044,1219813.41,39
12482,0,0.105,0.053,0.184,0,0.053,0,0,0,0.316,0,0,0,0.088,0.076,0.287,0,0.007,0,0,0,0.405,0,0,1510152.04,38
12485,0,0,0,0.042,0,0,0.042,0,0,0.917,0,0,0,0,0,0,0,0,0.109,0,0,0.891,0,0,159404.88,24
12504,0,0.1,0.6,0.3,0,0,0,0,0,0,0,0,0,0.032,0.911,0.057,0,0,0,0,0,0,0,0,917379.48,10
12506,0,0,0,0,0,0,0.125,0.625,0,0,0,0.125,0,0,0,0,0,0,0.103,0.512,0,0,0,0.097,150367.26,8
12514,0,0,0,0.625,0.125,0,0,0,0,0,0,0,0,0,0,0.733,0.097,0,0,0,0,0,0,0,523995.85,8
12526,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545902.44,12
12533,0,0.774,0,0.057,0.076,0.057,0.019,0,0,0,0,0,0,0.709,0,0.079,0.085,0.056,0.025,0,0,0,0,0,721297.24,53
12552,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0.118,0.882,0,0,0,0,0,0,0,69448.63,10
12554,0,0,0,0.167,0.167,0,0.333,0.167,0,0,0,0.167,0,0,0,0.454,0.143,0,0.245,0.053,0,0,0,0.106,95159.19,6
12573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6143.11,12
12577,0.018,0.304,0.161,0.054,0,0.089,0.018,0,0.018,0.321,0,0,0.03,0.235,0.163,0.001,0,0.055,0.017,0,0.11,0.364,0,0,801964.27,56
12579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1565.84,6
12589,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0.091,0.91,0,0,0,0,0,0,0,0,523853.03,10
12590,0,0.286,0,0.429,0.143,0.143,0,0,0,0,0,0,0,0.657,0,0.099,0.1,0.144,0,0,0,0,0,0,118077.36,7
12604,0,0.786,0,0,0,0.071,0,0,0,0,0,0,0,0.767,0,0,0,0.082,0,0,0,0,0,0,119296.51,14
12610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,496281,8
12614,0.035,0,0.103,0.414,0.035,0.035,0,0.138,0,0.207,0,0.035,0.069,0,0.231,0.163,0.036,0.152,0,0.275,0,0.038,0,0.036,777052.54,29
12616,0,0.13,0,0.444,0.093,0.13,0,0,0.037,0,0,0,0,0.13,0,0.239,0.18,0.083,0,0,0.012,0,0,0,1618132.1,54
12635,0,0.185,0.111,0.185,0,0,0.074,0.222,0,0.111,0,0.074,0,0.427,0.126,0.167,0,0,0.052,0.034,0,0.142,0,0.044,1616810.09,27
12636,0.022,0.022,0,0,0.087,0,0.044,0,0,0.261,0,0,0.049,0.018,0,0,0.088,0,0.029,0,0,0.131,0,0,947480.46,46
12639,0,0.063,0.063,0,0.094,0,0,0.031,0.156,0,0,0,0,0.001,0.025,0,0.005,0,0,0.001,0.266,0,0,0,1343508.48,32
12647,0,0.1,0.7,0,0,0.05,0,0,0,0,0,0,0,0.022,0.747,0,0,0.05,0,0,0,0,0,0,1216875.24,20
12663,0,0,0,0.032,0.097,0.258,0.097,0.097,0,0,0.387,0,0,0,0,0.125,0.052,0.094,0.136,0.064,0,0,0.517,0,772369.82,31
12671,0,0.415,0.151,0.151,0.019,0.038,0,0,0.076,0,0,0.132,0,0.468,0.09,0.171,0.005,0.04,0,0,0.15,0,0,0.062,1029389.21,53
12672,0,0.111,0,0.556,0,0,0,0,0,0,0,0,0,0.043,0,0.17,0,0,0,0,0,0,0,0,323198.33,9
12676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932014.83,16
12686,0,0.609,0,0,0,0.391,0,0,0,0,0,0,0,0.82,0,0,0,0.181,0,0,0,0,0,0,834670.42,23
12719,0,0.191,0.238,0.191,0,0,0,0,0,0,0,0,0,0.083,0.18,0.031,0,0,0,0,0,0,0,0,2513027.05,42
12722,0,0.381,0,0.143,0.024,0,0.024,0.024,0,0,0.191,0,0,0.218,0,0.028,0.019,0,0.007,0.006,0,0,0.526,0,2548550.01,42
12729,0,0,0,0.667,0.333,0,0,0,0,0,0,0,0,0,0,0.333,0.667,0,0,0,0,0,0,0,49265.5,6
12730,0,0.4,0,0,0,0,0,0,0.6,0,0,0,0,0.995,0,0,0,0,0,0,0.005,0,0,0,125270.53,10
12738,0,0,0,0,0.182,0,0,0,0,0,0,0,0,0,0,0,0.131,0,0,0,0,0,0,0,349672.2,11
12739,0,0,0.5,0.214,0,0,0,0.071,0,0,0,0,0,0,0.272,0.098,0,0,0,0.085,0,0,0,0,815753.06,14
12746,0.015,0.338,0.235,0.029,0.059,0,0,0.029,0,0,0.029,0,0,0.107,0.128,0.034,0.159,0,0,0.001,0,0,0.506,0,4018868.96,68
12750,0,0.056,0,0.62,0,0.014,0.028,0.056,0,0,0,0,0,0.025,0,0.572,0,0.036,0.001,0.078,0,0,0,0,1227061.34,71
12781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72232.14,9
12786,0,0.107,0,0.143,0.036,0,0.071,0,0,0,0,0,0,0.05,0,0.061,0.011,0,0.109,0,0,0,0,0,744296.44,28
12790,0.1,0.5,0.1,0,0,0,0,0,0,0,0,0,0.035,0.747,0.011,0,0,0,0,0,0,0,0,0,167915.99,10
12804,0,0,0,0.196,0.589,0,0,0.179,0,0,0,0,0,0,0,0.4,0.23,0,0,0.063,0,0,0,0,632011.8,56
12835,0,0.044,0.011,0.152,0.011,0.076,0.054,0.022,0.109,0,0,0.022,0,0.003,0.014,0.17,0.032,0.056,0.028,0.001,0.137,0,0,0,2580603.48,92
12838,0,0.667,0.167,0,0,0,0,0.167,0,0,0,0,0,0.581,0.317,0,0,0,0,0.101,0,0,0,0,2967.03,6
12848,0,0,0,0,0,0,0,0,0,0.75,0,0.156,0,0,0,0,0,0,0,0,0,0.805,0,0.007,110273.69,32
12849,0.029,0.2,0.029,0.086,0.343,0.057,0.086,0,0.029,0,0,0,0.001,0.007,0,0.179,0.039,0.045,0.154,0,0.001,0,0,0,2892787.28,35
12850,0,0.287,0.073,0.04,0.027,0.073,0.04,0.02,0,0,0,0,0,0.266,0.142,0.001,0.018,0.056,0.033,0.009,0,0,0,0,3000563.1,150
12859,0,0.444,0,0,0,0,0,0.111,0.222,0,0,0,0,0.127,0,0,0,0,0,0.036,0.421,0,0,0,179876.61,9
12871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19247.4,6
12880,0,0,0.1,0.7,0,0,0,0.2,0,0,0,0,0,0,0.078,0.804,0,0,0,0.118,0,0,0,0,143307.29,10
12896,0,0,0,0,0.8,0,0,0.2,0,0,0,0,0,0,0,0,0.845,0,0,0.155,0,0,0,0,145738.19,10
12900,0,0.019,0.135,0.539,0.096,0,0,0,0.212,0,0,0,0,0.004,0.092,0.699,0.019,0,0,0,0.185,0,0,0,2164774.17,52
12949,0,0,0,0.722,0.111,0,0.056,0,0,0,0.111,0,0,0,0,0.169,0.032,0,0.013,0,0,0,0.786,0,300686.79,18
12979,0,0,0.647,0.294,0,0,0,0,0,0,0,0.059,0,0,0.944,0.019,0,0,0,0,0,0,0,0.037,589964.26,34
12981,0.031,0.656,0,0.188,0.031,0,0,0.031,0,0,0,0.031,0,0.905,0,0.002,0.02,0,0,0.06,0,0,0,0,1234580.11,32
13015,0,0.381,0.048,0.048,0,0.429,0,0,0,0,0,0.095,0,0.364,0.054,0,0,0.474,0,0,0,0,0,0.108,689682.96,21
13034,0,0.208,0.028,0.443,0.057,0.038,0.019,0.16,0.009,0,0,0,0,0.115,0.031,0.062,0.128,0.049,0.076,0.02,0.277,0,0,0,2294186.48,106
13051,0,0.792,0.208,0,0,0,0,0,0,0,0,0,0,0.781,0.219,0,0,0,0,0,0,0,0,0,1982366.76,48
13078,0,0.949,0.017,0,0.017,0,0,0,0,0,0,0,0,0.927,0.021,0,0.045,0,0,0,0,0,0,0,1479664.41,59
